Year,Sem,,College,Dept,Num,Section,Instructor,Course Name,Course Level,Total # Students,# Responses,Response Rate,Hrs Per Week,Interest in student learning,Clearly explain course requirements,Clear learning objectives & goals,Instructor provides feedback to students to improve,Demonstrate importance of subject matter,Explains subject matter of course,Show respect for all students,Overall teaching rate,,Overall course rate
2019,Fall,, Dietrich College of Humanities and Social Sciences,HIS,79200,A,"FIELDS-BLACK, EDDA",INTRO HIS RES & WRIT,Undergraduate,11,5,45.5%,8.60,4.20,3.40,4.00,4.40,4.60,4.60,4.80,3.80,,3.80
2019,Fall,, Dietrich College of Humanities and Social Sciences,HIS,79205,A,"FRIEDMAN, MICHAL",20TH CENTURY EUROPE,Undergraduate,11,4,36.4%,6.50,5.00,4.75,4.75,4.50,5.00,4.75,5.00,4.50,,4.75
2019,Fall,, Dietrich College of Humanities and Social Sciences,HIS,79206,A,"CREASMAN, ALLYSON",CRIME EARLY MOD EUR,Undergraduate,16,7,43.8%,7.14,4.29,4.00,4.14,3.86,4.29,4.00,4.57,4.14,,4.14
2019,Fall,, Dietrich College of Humanities and Social Sciences,HIS,79209,A2,"EISENBERG, LAURIE",ART HISTORICL DETECT,Undergraduate,19,11,57.9%,5.27,4.73,4.91,4.91,4.91,4.82,4.73,4.82,4.82,,4.73
2019,Fall,, Dietrich College of Humanities and Social Sciences,HIS,79211,A,"THERIAULT, NOAH",MODRN SOUTHEAST ASIA,Undergraduate,16,11,68.8%,7.18,5.00,5.00,4.91,5.00,5.00,5.00,5.00,5.00,,5.00
2019,Fall,, Dietrich College of Humanities and Social Sciences,HIS,79228,A,"VAUGHN-ROBERSON, CLAYTON",CIVIL RIGHTS & WORLD,Undergraduate,18,6,33.3%,8.17,4.50,4.50,4.83,4.67,5.00,4.83,4.83,4.83,,4.83
2019,Fall,, Dietrich College of Humanities and Social Sciences,HIS,79229,A,"EISENBERG, LAURIE",ARAB-ISRAEL1880-1948,Undergraduate,14,9,64.3%,7.00,4.89,4.22,4.56,4.67,5.00,4.78,5.00,4.67,,4.56
2019,Fall,, Dietrich College of Humanities and Social Sciences,HIS,79234,A,"LAEMMLI, WHITNEY",TECHNOLOGY & SOCIETY,Undergraduate,24,18,75.0%,6.17,4.78,4.72,4.72,4.44,4.72,4.56,4.83,4.61,,4.67
2019,Fall,, Dietrich College of Humanities and Social Sciences,HIS,79240,A,"HAUSER, MARK",DVLP AMERICAN CLTR,Undergraduate,20,14,70.0%,5.64,4.57,4.50,4.57,4.43,4.29,4.50,4.64,4.14,,4.21
2019,Fall,, Dietrich College of Humanities and Social Sciences,HIS,79244,A,"WINTERS, DAWN",WMN AMERICAN HSTRY,Undergraduate,20,11,55.0%,7.18,4.64,4.64,4.55,4.27,4.64,4.55,4.82,4.45,,4.45
2019,Fall,, Dietrich College of Humanities and Social Sciences,HIS,79245,A,"SANDAGE, SCOTT",CAPTLM INDV AMER CLT,Undergraduate,24,16,66.7%,7.44,4.75,4.75,4.69,4.80,4.87,4.73,4.67,4.60,,4.67
2019,Fall,, Dietrich College of Humanities and Social Sciences,HIS,79247,A,"TROTTER, JOE",AFR AMER IMPRISNMENT,Undergraduate,8,6,75.0%,6.00,5.00,4.67,4.83,4.83,5.00,5.00,5.00,4.83,,4.83
2019,Fall,, Dietrich College of Humanities and Social Sciences,HIS,79256,A2,"HARSCH, DONNA","SEX,GUNS,ROCK N ROL",Undergraduate,23,14,60.9%,6.07,4.43,4.36,4.14,4.14,4.46,4.50,4.57,4.29,,4.14
2019,Fall,, Dietrich College of Humanities and Social Sciences,HIS,79259,A,"LYNCH, KATHERINE",FRANCE DURING WW II,Undergraduate,9,5,55.6%,5.60,4.20,3.60,3.40,4.20,4.20,3.80,4.20,3.40,,3.40
2019,Fall,, Dietrich College of Humanities and Social Sciences,HIS,79262,A,"WEINER, BENNO",MODERN CHINA,Undergraduate,19,10,52.6%,8.60,4.40,4.40,4.60,4.10,4.60,4.40,4.30,4.50,,4.50
2019,Fall,, Dietrich College of Humanities and Social Sciences,HIS,79264,A2,"WEINER, BENNO",TIBET AND CHINA,Undergraduate,21,10,47.6%,6.20,4.40,4.40,4.30,4.60,4.50,4.40,4.40,4.20,,4.20
2019,Fall,, Dietrich College of Humanities and Social Sciences,HIS,79266,A,"GOLDMAN, WENDY",RUSSIA HIS & REV SOC,Undergraduate,17,11,64.7%,6.36,4.82,4.64,4.64,4.55,4.91,4.91,4.91,4.82,,4.82
2019,Fall,, Dietrich College of Humanities and Social Sciences,HIS,79270,A2,"FRIEDMAN, MICHAL",ANTISEMITSM THEN/NOW,Undergraduate,16,5,31.3%,6.20,4.80,4.40,4.75,4.00,5.00,4.25,5.00,4.50,,4.75
2019,Fall,, Dietrich College of Humanities and Social Sciences,HIS,79275,A,"THERIAULT, NOAH",INTRO TO GLOBAL STDS,Undergraduate,20,15,75.0%,7.40,4.80,4.67,4.67,4.87,4.80,4.73,4.93,4.73,,4.73
2019,Fall,, Dietrich College of Humanities and Social Sciences,HIS,79279,W,"KABA, LANSINE",NATL:USA SAUDI S AFR,Undergraduate,23,12,52.2%,7.75,4.92,4.25,4.50,4.67,4.92,4.83,4.92,4.83,,4.67
2019,Fall,, Dietrich College of Humanities and Social Sciences,HIS,79286,A1,"HERCKIS, LAUREN",ARCHAEOLOGY: ANC WLD,Undergraduate,18,10,55.6%,10.10,4.90,4.70,4.80,4.60,4.80,4.90,5.00,4.70,,4.60
2019,Fall,, Dietrich College of Humanities and Social Sciences,HIS,79294,W,"KABA, LANSINE",ISLM MN ST WS 18 CNT,Undergraduate,24,14,58.3%,7.79,4.43,4.14,4.14,4.29,4.21,4.21,4.64,4.29,,4.14
2019,Fall,, Dietrich College of Humanities and Social Sciences,HIS,79300,A,"ARONSON, JAY",GUNS/AMERICANHISTORY,Undergraduate,24,5,20.8%,5.60,4.20,4.00,4.60,3.40,4.60,4.20,4.20,4.00,,3.80
2019,Fall,, Dietrich College of Humanities and Social Sciences,HIS,79303,A2,"TARR, JOEL",PGH TRNSFM MDN UB AM,Undergraduate,18,4,22.2%,4.25,5.00,4.75,5.00,4.50,4.75,4.50,5.00,4.50,,4.50
2019,Fall,, Dietrich College of Humanities and Social Sciences,HIS,79313,A2,"GRAMA, EMANUELA",REFUGEES/ASYLUM,Undergraduate,19,13,68.4%,6.62,4.62,4.62,4.62,4.31,4.69,4.54,4.46,4.54,,4.38
2019,Fall,, Dietrich College of Humanities and Social Sciences,HIS,79315,A,"OWEN, ABIGAIL",POLITICS OF WATER,Undergraduate,25,16,64.0%,7.44,4.88,4.69,4.56,4.69,4.88,4.81,4.75,4.75,,4.75
2019,Fall,, Dietrich College of Humanities and Social Sciences,HIS,79316,A,"ORESICK, DAVID",PHOTOG FIRST 100 YRS,Undergraduate,13,1,7.7%,2.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,,5.00
2019,Fall,, Dietrich College of Humanities and Social Sciences,HIS,79327,A2,"WINTERS, DAWN",MODERN GIRLHOOD,Undergraduate,22,12,54.5%,6.50,4.58,4.58,4.58,4.33,4.75,4.50,4.83,4.50,,4.50
2019,Fall,, Dietrich College of Humanities and Social Sciences,HIS,79330,A,"PHILLIPS, CHRISTOPHER",MEDICINE & SOCIETY,Undergraduate,17,14,82.4%,8.43,5.00,4.71,4.93,4.79,4.93,4.93,5.00,4.93,,4.86
2019,Fall,, Dietrich College of Humanities and Social Sciences,HIS,79333,A,"ALFONSO-WELLS, SHAWN",SEX  GENDER & ANTHRO,Undergraduate,16,12,75.0%,7.75,4.75,4.00,4.42,4.25,4.83,4.50,4.75,4.25,,4.25
2019,Fall,, Dietrich College of Humanities and Social Sciences,HIS,79343,A,"SLATE, NICO","EDU, DEM,& CIV RIGHT",Undergraduate,16,12,75.0%,6.50,5.00,5.00,5.00,4.92,5.00,4.92,5.00,5.00,,5.00
2019,Fall,, Dietrich College of Humanities and Social Sciences,HIS,79346,A,"SANDAGE, SCOTT",AMERICN POLITL HUMOR,Undergraduate,19,15,78.9%,7.00,5.00,4.93,4.87,5.00,4.87,5.00,5.00,5.00,,5.00
2019,Fall,, Dietrich College of Humanities and Social Sciences,HIS,79352,A,"CREASMAN, ALLYSON",CHRISTIANITY DIVIDED,Undergraduate,4,1,25.0%,8.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,,5.00
2019,Fall,, Dietrich College of Humanities and Social Sciences,HIS,79355,A2,"GILCHRIST, JAMES",FAKE NEWS/JNLSM HIST,Undergraduate,27,14,51.9%,5.21,4.57,4.71,4.86,4.57,4.93,4.79,4.79,4.64,,4.79
2019,Fall,, Dietrich College of Humanities and Social Sciences,HIS,79364,A2,"WALSH, KATHARINE",TRANS MOD CHILDBIRTH,Undergraduate,18,11,61.1%,7.73,4.82,4.09,4.27,4.27,4.64,4.73,4.64,4.09,,4.00
2019,Fall,, Dietrich College of Humanities and Social Sciences,HIS,79367,W,"REILLY, BENJAMIN",DISASTROUS ENCOUNTER,Undergraduate,22,15,68.2%,8.20,4.80,4.80,4.53,4.60,4.87,4.73,4.93,4.87,,4.80
2019,Fall,, Dietrich College of Humanities and Social Sciences,HIS,79375,A2,"GILCHRIST, JAMES",SCIENCE & RELIGION,Undergraduate,28,12,42.9%,5.50,4.67,4.67,4.82,4.55,4.45,4.58,4.83,4.75,,4.58
2019,Fall,, Dietrich College of Humanities and Social Sciences,HIS,79382,A1,"COOPIE, KRISTEN",VOTING/DEMOCRACY,Undergraduate,19,7,36.8%,5.00,4.57,4.86,4.86,4.57,5.00,5.00,4.43,4.86,,4.86
2019,Fall,, Dietrich College of Humanities and Social Sciences,HIS,79383,A,"GOLDMAN, WENDY",HISTORY CAPITALISM,Undergraduate,8,7,87.5%,10.29,4.71,4.43,4.71,4.14,4.71,4.71,4.43,4.43,,4.00
2019,Fall,, Dietrich College of Humanities and Social Sciences,HIS,79388,A,"OPPENHEIMER, RACHEL",HISTORY OF SPORTS,Undergraduate,19,9,47.4%,5.33,4.44,4.78,4.33,4.33,4.44,4.78,5.00,4.33,,4.33
2019,Fall,, Dietrich College of Humanities and Social Sciences,HIS,79390,A,"PHILLIPS, CHRISTOPHER",HIST WKSHP:COMP SCI,Undergraduate,9,5,55.6%,9.80,4.80,4.00,4.40,4.40,4.00,4.40,4.80,4.00,,4.00
2019,Fall,, Dietrich College of Humanities and Social Sciences,HIS,79390,A,"MCGEE, ANDREW",HIST WKSHP:COMP SCI,Undergraduate,9,5,55.6%,10.40,4.60,4.00,4.40,4.60,4.40,4.40,4.60,4.60,,4.00
2019,Fall,, Dietrich College of Humanities and Social Sciences,HIS,79395,A,"KATS, NAUM",ARTS IN PITTSBURGH,Undergraduate,23,10,43.5%,4.70,4.90,4.40,4.78,4.67,4.89,4.80,4.90,4.70,,4.90
2019,Fall,, Dietrich College of Humanities and Social Sciences,HIS,79397,A2,"TARR, JOEL",ENVIR CRISES & CITY,Undergraduate,21,7,33.3%,6.29,4.71,2.86,3.86,3.71,4.86,4.29,4.57,4.14,,4.14
2019,Fall,, Dietrich College of Humanities and Social Sciences,HIS,79398,A,"EISENBERG, LAURIE",DOCMTG ARAB-ISRL WAR,Undergraduate,2,2,100.0%,14.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,,5.00
2019,Fall,, Dietrich College of Humanities and Social Sciences,HIS,79400,A,"SOLURI, JOHN",GLOBL STUDES RES SEM,Undergraduate,9,2,22.2%,11.00,5.00,4.50,4.50,4.50,4.50,4.50,5.00,4.50,,4.00
2019,Fall,, Dietrich College of Humanities and Social Sciences,HIS,79418,A,"KATS, NAUM",RSSN CNMA BLSK PTN,Undergraduate,4,3,75.0%,6.00,5.00,4.67,4.67,5.00,4.33,5.00,5.00,4.67,,5.00
2019,Fall,, Dietrich College of Humanities and Social Sciences,HIS,79420,A,"SCHLOSSMAN, STEVEN",HIS RESEARCH SMNR,Undergraduate,18,6,33.3%,11.67,4.50,4.33,4.33,4.83,4.33,4.00,4.83,4.50,,4.33
2019,Fall,, Dietrich College of Humanities and Social Sciences,HIS,79449,A,"ARONSON, JAY",EHPP PROJECT COURSE,Undergraduate,2,1,50.0%,8.00,3.00,1.00,1.00,2.00,4.00,4.00,2.00,1.00,,2.00
2019,Fall,, Dietrich College of Humanities and Social Sciences,HIS,79700,A,"GRAMA, EMANUELA",THRY & METHD HIS STU,Graduate,7,7,100.0%,13.29,4.57,3.86,3.57,4.00,4.29,3.71,4.43,3.86,,3.86
2019,Fall,, Dietrich College of Humanities and Social Sciences,HIS,79703,A,"SOLURI, JOHN",PROSEMNR TRANSNATNL,Graduate,8,7,87.5%,12.29,4.29,4.29,4.14,4.71,4.00,4.00,4.71,4.29,,4.29
2019,Fall,, Dietrich College of Humanities and Social Sciences,HIS,79760,A,"SLATE, NICO",PUBLIC & APPLIED HIS,Graduate,8,7,87.5%,10.57,5.00,4.43,4.14,4.43,4.71,4.43,5.00,4.86,,4.29
2019,Fall,, Dietrich College of Humanities and Social Sciences,HSS,66103,A,"HAGGERTY, TIMOTHY",HSP FIRST-YR SEMINAR,Undergraduate,11,5,45.5%,5.60,4.20,3.00,3.60,3.80,4.20,4.20,4.20,3.60,,3.20
2019,Fall,, Dietrich College of Humanities and Social Sciences,HSS,66106,B,"PATTERSON, MARK",QSSS FRSTYEAR SMINAR,Undergraduate,9,8,88.9%,5.00,5.00,5.00,4.88,4.75,4.88,4.75,5.00,5.00,,5.00
2019,Fall,, Dietrich College of Humanities and Social Sciences,HSS,66106,A,"PATTERSON, MARK",QSSS FRSTYEAR SMINAR,Undergraduate,20,12,60.0%,4.25,4.92,4.33,4.25,4.25,4.50,4.42,4.83,4.33,,4.08
2019,Fall,, Dietrich College of Humanities and Social Sciences,HSS,66106,A,"PATTERSON, MARK",QSSS FRSTYEAR SMINAR,Undergraduate,20,12,60.0%,4.25,4.92,4.33,4.25,4.25,4.50,4.42,4.83,4.33,,4.08
2019,Fall,, Dietrich College of Humanities and Social Sciences,HSS,66107,A,"MILLER, JOHN",DC FIRST-YR SEMINAR,Undergraduate,16,9,56.3%,4.33,4.56,4.00,4.00,3.78,4.22,4.00,4.78,4.22,,4.44
2019,Fall,, Dietrich College of Humanities and Social Sciences,HSS,66109,A,"SNYDER, KATARZYNA",DC FIRST-YR SEMINAR,Undergraduate,11,6,54.5%,10.00,4.50,4.33,4.17,4.50,4.83,4.67,4.33,4.33,,4.50
2019,Fall,, Dietrich College of Humanities and Social Sciences,HSS,66109,C,"SNYDER, KATARZYNA",DC FIRST-YR SEMINAR,Undergraduate,10,7,70.0%,9.71,4.14,3.86,4.14,4.14,4.57,4.43,4.57,4.43,,4.14
2019,Fall,, Dietrich College of Humanities and Social Sciences,HSS,66109,A,"WYNN, JAMES",DC FIRST-YR SEMINAR,Undergraduate,11,6,54.5%,9.50,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.83,,4.83
2019,Fall,, Dietrich College of Humanities and Social Sciences,HSS,66109,B,"ADAMS, PETER",DC FIRST-YR SEMINAR,Undergraduate,11,6,54.5%,8.00,4.33,4.17,4.17,4.17,4.67,4.33,4.50,4.17,,4.00
2019,Fall,, Dietrich College of Humanities and Social Sciences,HSS,66109,B,"SNYDER, KATARZYNA",DC FIRST-YR SEMINAR,Undergraduate,11,6,54.5%,8.00,4.17,4.00,4.50,4.00,4.33,4.50,4.17,4.50,,3.67
2019,Fall,, Dietrich College of Humanities and Social Sciences,HSS,66109,B,"WYNN, JAMES",DC FIRST-YR SEMINAR,Undergraduate,11,6,54.5%,8.00,4.67,4.50,4.67,4.33,4.67,4.50,4.33,4.33,,3.67
2019,Fall,, Dietrich College of Humanities and Social Sciences,HSS,66109,A,"ADAMS, PETER",DC FIRST-YR SEMINAR,Undergraduate,11,6,54.5%,10.00,4.50,4.67,4.67,4.33,4.50,4.83,4.83,4.67,,4.67
2019,Fall,, Dietrich College of Humanities and Social Sciences,HSS,66109,C,"WYNN, JAMES",DC FIRST-YR SEMINAR,Undergraduate,10,7,70.0%,9.29,4.57,4.43,4.29,4.00,4.43,4.43,4.71,4.71,,4.29
2019,Fall,, Dietrich College of Humanities and Social Sciences,HSS,66109,C,"ADAMS, PETER",DC FIRST-YR SEMINAR,Undergraduate,10,7,70.0%,9.29,3.71,4.00,4.00,3.71,4.00,3.86,4.29,4.00,,4.14
2019,Fall,, Dietrich College of Humanities and Social Sciences,HSS,66117,A,"SIMONS, MANDY",DC FIRST-YR SEMINAR,Undergraduate,16,13,81.3%,5.00,3.64,2.91,3.18,3.00,3.91,3.73,3.91,3.27,,3.45
2019,Fall,, Dietrich College of Humanities and Social Sciences,HSS,66117,C,"SIMONS, MANDY",DC FIRST-YR SEMINAR,Undergraduate,16,13,81.3%,4.54,3.38,2.77,3.31,2.92,3.69,3.15,3.31,2.77,,3.08
2019,Fall,, Dietrich College of Humanities and Social Sciences,HSS,66117,A,"ODDO, JOHN",DC FIRST-YR SEMINAR,Undergraduate,16,13,81.3%,5.00,4.56,3.78,4.11,4.33,4.44,4.56,4.56,4.11,,3.56
2019,Fall,, Dietrich College of Humanities and Social Sciences,HSS,66117,C,"ODDO, JOHN",DC FIRST-YR SEMINAR,Undergraduate,16,13,81.3%,4.25,4.25,4.13,4.00,4.13,4.13,4.13,4.25,4.13,,3.75
2019,Fall,, Dietrich College of Humanities and Social Sciences,HSS,66117,C,"HARRELL, MARA",DC FIRST-YR SEMINAR,Undergraduate,16,13,81.3%,4.67,3.44,3.78,3.33,3.56,3.78,3.22,4.00,3.22,,3.22
2019,Fall,, Dietrich College of Humanities and Social Sciences,HSS,66117,A,"HARRELL, MARA",DC FIRST-YR SEMINAR,Undergraduate,16,13,81.3%,5.46,3.92,3.15,3.38,3.15,3.85,3.69,4.38,3.46,,3.54
2019,Fall,, Dietrich College of Humanities and Social Sciences,HSS,66117,B,"HARRELL, MARA",DC FIRST-YR SEMINAR,Undergraduate,16,15,93.8%,4.14,3.14,2.71,2.71,3.14,3.43,2.57,3.71,2.71,,3.00
2019,Fall,, Dietrich College of Humanities and Social Sciences,HSS,66117,B,"SIMONS, MANDY",DC FIRST-YR SEMINAR,Undergraduate,16,15,93.8%,4.73,3.27,2.82,3.18,3.27,3.55,3.00,3.55,2.91,,2.82
2019,Fall,, Dietrich College of Humanities and Social Sciences,HSS,66117,B,"ODDO, JOHN",DC FIRST-YR SEMINAR,Undergraduate,16,15,93.8%,4.75,4.42,4.50,4.50,4.50,4.17,4.67,4.58,4.50,,3.67
2019,Fall,, Dietrich College of Humanities and Social Sciences,HSS,66161,A,"NOURBAKHSH, ILLAH",DC FITST-YR SEMINAR,Undergraduate,15,4,26.7%,8.75,5.00,4.00,4.25,3.75,4.75,4.50,5.00,4.50,,4.25
2019,Fall,, Dietrich College of Humanities and Social Sciences,HSS,66161,A,"KEATING-MILLER, JENNIFER",DC FITST-YR SEMINAR,Undergraduate,15,4,26.7%,8.75,4.50,4.25,4.25,4.00,4.75,4.25,4.50,4.75,,4.50
2019,Fall,, Dietrich College of Humanities and Social Sciences,HSS,66202,A2,"FREUND LIBERTZ, COLLEEN",DC CAREER SEMINAR,Undergraduate,20,5,25.0%,2.00,5.00,5.00,4.80,5.00,5.00,4.60,5.00,4.80,,5.00
2019,Fall,, Dietrich College of Humanities and Social Sciences,HSS,66221,A,"PATEL, SAMIR",TOPICS OF LAW,Undergraduate,89,32,36.0%,2.77,4.29,4.35,4.39,4.06,4.39,4.45,4.23,4.26,,4.26
2019,Fall,, Dietrich College of Humanities and Social Sciences,HSS,66221,A,"THOMAS, JOHN",TOPICS OF LAW,Undergraduate,89,32,36.0%,2.84,4.41,4.56,4.59,4.03,4.47,4.53,4.63,4.41,,4.47
2019,Fall,, Dietrich College of Humanities and Social Sciences,HSS,66400,A2,"DEVINE, JOSEPH",DC HONORS COLLOQUIUM,Undergraduate,9,2,22.2%,2.00,3.50,4.50,4.50,3.00,4.00,5.00,5.00,4.50,,4.00
2019,Fall,, Dietrich College of Humanities and Social Sciences,HSS,66400,B2,"KEATING-MILLER, JENNIFER",DC HONORS COLLOQUIUM,Undergraduate,6,2,33.3%,2.00,5.00,5.00,4.00,4.00,4.50,4.00,5.00,4.50,,4.50
2019,Fall,, Tepper School of Business,IA,46752,A,"COTICCHIA, GREG",CAPSTONE,Graduate,21,5,23.8%,9.80,3.80,3.80,3.60,3.60,4.20,3.60,4.80,4.00,,4.00
2019,Fall,, Tepper School of Business,IA,46901,I1,"OSTLUND, JOHN",FINANCIAL COMP I,Graduate,48,40,83.3%,7.10,4.10,4.35,4.41,4.10,4.28,4.50,4.80,4.35,,4.28
2019,Fall,, Tepper School of Business,IA,46901,M1,"OSTLUND, JOHN",FINANCIAL COMP I,Graduate,50,45,90.0%,9.02,4.42,4.53,4.51,4.38,4.44,4.53,4.71,4.49,,4.36
2019,Fall,, Tepper School of Business,IA,46904,M1,"KRAMKOV, DMITRY",FINANCIAL COMPTNG IV,Graduate,24,10,41.7%,9.80,4.70,4.80,4.70,4.50,4.70,4.60,4.80,4.30,,4.40
2019,Fall,, Tepper School of Business,IA,46904,I1,"KRAMKOV, DMITRY",FINANCIAL COMPTNG IV,Graduate,17,9,52.9%,9.00,4.67,4.78,4.89,4.33,4.67,4.67,4.78,4.89,,4.56
2019,Fall,, Tepper School of Business,IA,46906,N,"BARR, EDWARD",MSCF BUS COMM I,Graduate,25,7,28.0%,2.86,4.71,4.43,4.57,4.71,4.71,4.43,5.00,4.57,,4.14
2019,Fall,, Tepper School of Business,IA,46906,M,"BARR, EDWARD",MSCF BUS COMM I,Graduate,25,19,76.0%,2.63,4.89,4.95,4.95,4.95,4.95,4.95,5.00,4.95,,4.74
2019,Fall,, Tepper School of Business,IA,46906,I,"BARR, EDWARD",MSCF BUS COMM I,Graduate,24,18,75.0%,2.50,4.56,4.50,4.61,4.67,4.67,4.56,4.83,4.44,,4.33
2019,Fall,, Tepper School of Business,IA,46906,H,"BARR, EDWARD",MSCF BUS COMM I,Graduate,23,15,65.2%,3.00,4.67,4.60,4.53,4.60,4.87,4.67,4.93,4.60,,4.47
2019,Fall,, Tepper School of Business,IA,46915,I1,"LARSSON, MARTIN",ADVD DERIVATIVE MDLS,Graduate,24,19,79.2%,8.00,4.21,4.26,4.26,4.05,4.05,4.16,4.53,4.00,,4.05
2019,Fall,, Tepper School of Business,IA,46915,M1,"LARSSON, MARTIN",ADVD DERIVATIVE MDLS,Graduate,30,15,50.0%,8.20,4.60,4.60,4.53,4.60,4.53,4.73,4.73,4.67,,4.53
2019,Fall,, Tepper School of Business,IA,46921,M1,"SCHAFER, CHAD",FIN DATA SCIENCE I,Graduate,50,39,78.0%,10.82,4.82,4.79,4.82,4.67,4.87,4.87,4.92,4.87,,4.87
2019,Fall,, Tepper School of Business,IA,46921,I1,"SCHAFER, CHAD",FIN DATA SCIENCE I,Graduate,49,38,77.6%,8.79,4.34,4.58,4.54,4.38,4.59,4.58,4.66,4.47,,4.58
2019,Fall,, Tepper School of Business,IA,46923,M2,"SCHAFER, CHAD",FIN DATA SCIENCE II,Graduate,50,21,42.0%,10.05,4.81,4.71,4.86,4.81,4.86,4.95,4.81,4.86,,4.81
2019,Fall,, Tepper School of Business,IA,46923,I2,"SCHAFER, CHAD",FIN DATA SCIENCE II,Graduate,48,31,64.6%,9.29,4.52,4.68,4.63,4.43,4.60,4.71,4.81,4.61,,4.61
2019,Fall,, Tepper School of Business,IA,46926,I2,"GSELL, MAX",MACHN LRNG I,Graduate,48,31,64.6%,12.77,4.81,4.81,4.84,4.68,4.74,4.77,4.90,4.81,,4.84
2019,Fall,, Tepper School of Business,IA,46926,M2,"GSELL, MAX",MACHN LRNG I,Graduate,50,22,44.0%,14.45,4.91,4.77,4.86,4.86,4.86,4.82,5.00,4.59,,4.73
2019,Fall,, Tepper School of Business,IA,46929,I2,"SCHAFER, CHAD",FIN TIME SERIES ANLY,Graduate,50,24,48.0%,6.38,3.83,4.17,4.21,3.92,4.08,4.04,4.29,3.92,,4.08
2019,Fall,, Tepper School of Business,IA,46929,M2,"SCHAFER, CHAD",FIN TIME SERIES ANLY,Graduate,53,13,24.5%,7.08,4.54,4.92,4.77,4.54,4.62,4.67,4.58,4.69,,4.69
2019,Fall,, Tepper School of Business,IA,46941,I2,"KRAMKOV, DMITRY",MULT-PERD ASSET PRIC,Graduate,48,31,64.6%,9.48,4.45,4.48,4.48,4.29,4.48,4.32,4.61,4.26,,4.39
2019,Fall,, Tepper School of Business,IA,46941,M2,"KRAMKOV, DMITRY",MULT-PERD ASSET PRIC,Graduate,50,21,42.0%,10.90,4.57,4.76,4.67,4.57,4.67,4.71,4.81,4.62,,4.57
2019,Fall,, Tepper School of Business,IA,46950,M2,"GU, YU",NUMERICAL METHODS,Graduate,9,3,33.3%,11.00,3.33,3.33,3.00,2.00,2.50,3.33,3.33,3.67,,3.33
2019,Fall,, Tepper School of Business,IA,46950,I2,"GU, YU",NUMERICAL METHODS,Graduate,19,13,68.4%,10.31,4.54,4.23,4.15,4.08,4.23,4.38,4.46,4.38,,4.38
2019,Fall,, Tepper School of Business,IA,46955,I2,"ANDERSEN, LEIF",RISK MANAGEMENT II,Graduate,8,6,75.0%,6.50,4.33,4.33,4.50,4.50,4.67,5.00,4.83,4.33,,4.50
2019,Fall,, Tepper School of Business,IA,46955,M2,"SHREVE, STEVEN",RISK MANAGEMENT II,Graduate,3,3,100.0%,8.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,,5.00
2019,Fall,, Tepper School of Business,IA,46955,I2,"SHREVE, STEVEN",RISK MANAGEMENT II,Graduate,8,6,75.0%,11.50,5.00,5.00,5.00,4.83,5.00,5.00,5.00,5.00,,4.83
2019,Fall,, Tepper School of Business,IA,46955,M2,"ANDERSEN, LEIF",RISK MANAGEMENT II,Graduate,3,3,100.0%,6.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,,5.00
2019,Fall,, Tepper School of Business,IA,46956,M1,"HRUSA, WILLIAM",FIXED INCOME,Graduate,50,41,82.0%,14.27,4.93,4.85,4.85,4.90,4.93,4.90,5.00,4.90,,4.93
2019,Fall,, Tepper School of Business,IA,46956,I1,"HRUSA, WILLIAM",FIXED INCOME,Graduate,48,38,79.2%,11.68,4.84,4.84,4.82,4.63,4.89,4.68,4.89,4.68,,4.79
2019,Fall,, Tepper School of Business,IA,46972,M1,"SEPPI, DUANE",MSCF INVSTM,Graduate,50,39,78.0%,7.54,4.15,3.67,3.90,3.13,4.05,4.00,4.51,3.77,,3.67
2019,Fall,, Tepper School of Business,IA,46972,I1,"SEPPI, DUANE",MSCF INVSTM,Graduate,49,40,81.6%,6.28,3.83,3.15,3.10,2.77,3.30,3.35,4.60,3.17,,3.10
2019,Fall,, Tepper School of Business,IA,46973,I2,"SEPPI, DUANE",MSCF OPTIONS,Graduate,49,31,63.3%,8.68,4.65,4.39,4.42,4.13,4.48,4.43,4.93,4.13,,4.13
2019,Fall,, Tepper School of Business,IA,46973,M2,"SEPPI, DUANE",MSCF OPTIONS,Graduate,51,23,45.1%,8.83,4.74,4.70,4.57,4.30,4.77,4.61,4.83,4.52,,4.61
2019,Fall,, Tepper School of Business,IA,46975,I2,"ZETLIN-JONES, ARIEL",MACROECON COMP FIN,Graduate,42,25,59.5%,6.92,4.32,4.20,4.24,4.08,4.32,4.16,4.48,4.12,,4.04
2019,Fall,, Tepper School of Business,IA,46975,M2,"ZETLIN-JONES, ARIEL",MACROECON COMP FIN,Graduate,50,14,28.0%,8.93,4.50,4.64,4.64,4.43,4.21,4.43,4.64,4.50,,4.21
2019,Fall,, Tepper School of Business,IA,46976,I1,"PENA, JAVIER",FINANCIAL OPTIMIZATN,Graduate,42,38,90.5%,8.16,3.58,3.29,3.35,3.19,3.54,3.05,4.32,3.08,,3.05
